"Probe_Set_ID"	"Transcript_ID_Array_Design_.x"	"Variance_Residual.x"	"SumVariance.x"	"SampleVariance.x"	"RSquare.x"	"F_T3_co2.x"	"F_T3_dev.x"	"F_T3_co2_dev.x"	"PrF_T3_co2.x"	"PrF_T3_dev.x"	"PrF_T3_co2_dev.x"	"Lsmean_co2_A.x"	"Lsmean_co2_E.x"	"Lsmean_dev_expanding.x"	"Lsmean_dev_fullexpand.x"	"Lsmean_dev_primordia.x"	"LinearLsmean_A_expanding.x"	"linearLsmean_A_fullexpand.x"	"linearLsmean_A_primordia.x"	"linearLsmean_E_expanding.x"	"linearLsmean_E_fullexpand.x"	"linearLsmean_E_primordia.x"	"percentage_A_PvX.x"	"percentage_A_PvE.x"	"percentage_A_EvX.x"	"percentage_E_PvX.x"	"percentage_E_PvE.x"	"percentage_E_EvX.x"	"neglog10pvalue_A_expanding_E_expanding.x"	"neglog10pvalue_A_fullexpand_E_fullexpand.x"	"neglog10pvalue_A_primordia_E_primordia.x"	"Cluster.x"	"Transcript_ID_Array_Design_.y"	"Variance_Residual.y"	"SumVariance.y"	"SampleVariance.y"	"RSquare.y"	"F_T3_co2.y"	"F_T3_dev.y"	"F_T3_co2_dev.y"	"PrF_T3_co2.y"	"PrF_T3_dev.y"	"PrF_T3_co2_dev.y"	"Lsmean_co2_A.y"	"Lsmean_co2_E.y"	"Lsmean_dev_expanding.y"	"Lsmean_dev_fullexpand.y"	"Lsmean_dev_primordia.y"	"LinearLsmean_A_expanding.y"	"linearLsmean_A_fullexpand.y"	"linearLsmean_A_primordia.y"	"linearLsmean_E_expanding.y"	"linearLsmean_E_fullexpand.y"	"linearLsmean_E_primordia.y"	"percentage_A_PvX.y"	"percentage_A_PvE.y"	"percentage_A_EvX.y"	"percentage_E_PvX.y"	"percentage_E_PvE.y"	"percentage_E_EvX.y"	"neglog10pvalue_A_expanding_E_expanding.y"	"neglog10pvalue_A_fullexpand_E_fullexpand.y"	"neglog10pvalue_A_primordia_E_primordia.y"	"Cluster.y"	"percentchangeco2_fullexpand.x"	"percentchangeco2_fullexpand.y"
"245632_at"	"At1g25290"	0.050349	0.050349	0.068466	0.439705	5.33847	2.57008	0.97872	0.0345	0.1077	0.3972	-0.4189	-0.64201	-0.37964	-0.55878	-0.65295	0.829026	0.775098	0.65128	0.712632	0.594604	0.621032	27.29185	19.01142	-6.50507	14.74967	-4.2556	-16.5624	0.600496	1.54781	0.173125	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-23.2866037584925	NA
"245635_at"	"At1g25250"	0.078256	0.078256	0.127131	0.531009	6.30771	1.67816	3.37188	0.0231	0.218	0.06	-2.63866	-2.941	-2.65031	-2.92645	-2.79272	0.154569	0.167331	0.160087	0.164148	0.103401	0.130093	-3.4472	4.525142	8.256976	26.17709	-20.518	-37.0076	0.149303	2.53807	0.824668	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-38.2057120318411	NA
"245637_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At1g25230"	0.057323	0.057323	0.794684	0.945041	1.97484	131.97	4.15548	0.1791	9.999e-05	0.0352	0.677314	0.532525	1.226318	1.136047	-0.54761	2.208251	2.654288	0.697715	2.478957	1.819788	0.670854	216.4975	280.4258	20.19868	269.5227	171.2645	-26.5906	0.391438	2.268659	0.12942	4	NA	-31.4396930551621
"245642_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At1g25275"	0.00586	0.00586	0.021307	0.790476	3.98958	13.4183	14.7105	0.0631	4e-04	2e-04	3.782104	3.8479	3.803467	3.919495	3.722046	13.66545	13.75477	13.85171	14.26564	16.64629	12.57163	-1.34466	-0.69984	0.653616	13.47488	32.41155	16.68798	0.473813	3.957937	1.699867	6	NA	21.021943660272
"245657_at"	"At1g56720"	0.037559	0.037559	0.189143	0.848703	30.6957	20.9113	6.97516	9.999e-05	9.999e-05	0.0066	-0.75815	-1.22021	-0.77303	-1.3609	-0.83362	0.637249	0.530017	0.611956	0.537375	0.286001	0.514506	4.133192	-13.3897	-16.8274	4.444752	-44.4126	-46.7782	0.854808	5.131049	1.062692	5	"At1g56720"	0.037559	0.037559	0.189143	0.848703	30.6957	20.9113	6.97516	9.999e-05	9.999e-05	0.0066	-0.75815	-1.22021	-0.77303	-1.3609	-0.83362	0.637249	0.530017	0.611956	0.537375	0.286001	0.514506	4.133192	-13.3897	-16.8274	4.444752	-44.4126	-46.7782	0.854808	5.131049	1.062692	5	-46.0392779854231	-46.0392779854231
"245683_at"	"At5g22030"	0.018903	0.018903	0.060443	0.761717	7.27655	15.1733	6.89276	0.0159	2e-04	0.0069	-0.26111	-0.42071	-0.30184	-0.5473	-0.17358	0.871613	0.782873	0.851495	0.755006	0.598134	0.923235	2.362692	-8.05902	-10.1812	-18.2217	-35.2133	-20.7776	1.078177	2.980943	0.606483	1	"At5g22030"	0.018903	0.018903	0.060443	0.761717	7.27655	15.1733	6.89276	0.0159	2e-04	0.0069	-0.26111	-0.42071	-0.30184	-0.5473	-0.17358	0.871613	0.782873	0.851495	0.755006	0.598134	0.923235	2.362692	-8.05902	-10.1812	-18.2217	-35.2133	-20.7776	1.078177	2.980943	0.606483	1	-23.59756946529	-23.59756946529
"245686_at"	"At5g22060"	0.013569	0.013569	0.092915	0.888732	47.0949	28.3985	11.3911	9.999e-05	9.999e-05	8e-04	1.329685	1.673692	1.463623	1.303284	1.738159	2.456406	1.986003	3.254954	3.096626	3.066725	3.419255	-24.5333	-38.9852	-19.15	-9.43566	-10.3101	-0.96558	2.540315	5.977183	0.3967	7	"At5g22060"	0.013569	0.013569	0.092915	0.888732	47.0949	28.3985	11.3911	9.999e-05	9.999e-05	8e-04	1.329685	1.673692	1.463623	1.303284	1.738159	2.456406	1.986003	3.254954	3.096626	3.066725	3.419255	-24.5333	-38.9852	-19.15	-9.43566	-10.3101	-0.96558	2.540315	5.977183	0.3967	7	54.4169369331265	54.4169369331265
"245694_at"	"At5g04170"	0.042727	0.042727	0.270298	0.879564	10.8286	49.9302	3.27446	0.0046	9.999e-05	0.0643	-0.43179	-0.13908	-0.28996	0.233215	-0.79956	0.717067	0.9868	0.575788	0.932968	1.400164	0.573263	24.53662	71.38252	37.61617	62.74689	144.2445	50.07628	1.410244	2.485479	0.015069	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.8893392784759	NA
"245712_at"	"At5g04360"	0.013639	0.013639	0.419407	0.975223	5.99569	306.043	5.86185	0.0262	9.999e-05	0.0123	0.187514	0.064453	0.41805	0.6651	-0.7052	1.403406	1.767432	0.595408	1.272061	1.422615	0.631848	135.7049	196.844	25.93882	101.3238	125.1513	11.83541	0.805375	2.7956	0.501903	4	"At5g04360"	0.013639	0.013639	0.419407	0.975223	5.99569	306.043	5.86185	0.0262	9.999e-05	0.0123	0.187514	0.064453	0.41805	0.6651	-0.7052	1.403406	1.767432	0.595408	1.272061	1.422615	0.631848	135.7049	196.844	25.93882	101.3238	125.1513	11.83541	0.805375	2.7956	0.501903	4	-19.5094917371644	-19.5094917371644
"245718_at"	"At5g04100"	0.00923	0.00923	0.0234	0.699476	25.39	3.37987	2.27174	1e-04	0.0597	0.1354	-0.59257	-0.80089	-0.73136	-0.73566	-0.62317	0.646665	0.66921	0.673925	0.561042	0.538923	0.625465	-4.04499	-0.6997	3.486315	-10.3	-13.8364	-3.94251	1.724386	3.527553	0.8776	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.4687766172054	NA
"245730_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At1g73470"	0.016419	0.016419	0.392868	0.968158	2.02903	237.408	4.79083	0.1735	9.999e-05	0.0234	0.566257	0.487712	0.917074	0.959534	-0.29565	1.938248	2.141698	0.782011	1.839604	1.765789	0.848761	147.8544	173.8707	10.4966	116.7399	108.0432	-4.01253	0.317184	2.137959	0.676472	4	NA	-17.5519144155712
"245731_at"	"At1g73500"	0.064609	0.064609	0.317932	0.845168	18.1031	32.4428	2.25252	6e-04	9.999e-05	0.1374	-0.84591	-0.38051	-0.6451	-0.086	-1.10852	0.531407	0.74035	0.437729	0.769456	1.198906	0.491359	21.40097	69.13439	39.3188	56.59737	143.9979	55.81229	1.689811	2.86675	0.434951	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61.9377321537111	NA
"245748_at"	"At1g51140"	0.02804	0.02804	0.181467	0.882272	18.142	45.2587	4.38525	6e-04	9.999e-05	0.0303	0.53677	0.229845	0.383382	0.781555	-0.01501	1.358234	2.116477	1.062096	1.252693	1.396141	0.922141	27.88242	99.27366	55.82568	35.84609	51.40208	11.45119	0.391522	3.943644	0.981301	4	"At1g51140"	0.02804	0.02804	0.181467	0.882272	18.142	45.2587	4.38525	6e-04	9.999e-05	0.0303	0.53677	0.229845	0.383382	0.781555	-0.01501	1.358234	2.116477	1.062096	1.252693	1.396141	0.922141	27.88242	99.27366	55.82568	35.84609	51.40208	11.45119	0.391522	3.943644	0.981301	4	-34.0346717682262	-34.0346717682262
"245765_at"	"At1g33600"	0.0174	0.0174	0.372403	0.9644	5.03276	213.334	0.7634	0.0394	9.999e-05	0.4823	-0.28455	-0.1572	0.219645	0.146179	-1.02844	1.120438	1.026838	0.480994	1.210185	1.192633	0.49966	132.9424	113.4825	-8.35392	142.2015	138.6887	-1.45039	0.498446	1.465812	0.248615	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.1461691133363	NA
"245786_at"	"At1g32150"	0.021265	0.021265	0.061419	0.736206	5.43585	19.0428	0.47184	0.0331	9.999e-05	0.6323	-1.04252	-0.89621	-1.00252	-0.72931	-1.17627	0.476537	0.558373	0.430018	0.522785	0.65161	0.455332	10.81783	29.84856	17.17299	14.81411	43.10658	24.64198	0.55549	1.334924	0.361239	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.6979778750047	NA
"245789_at"	"At1g32090"	0.058914	0.058914	0.331552	0.864616	9.34937	40.2338	6.03898	0.0075	9.999e-05	0.0111	-0.25457	-0.57395	-0.30509	-1.00641	0.068726	0.89756	0.645845	1.016034	0.729884	0.383665	1.082601	-11.6605	-36.4347	-28.0443	-32.5805	-64.5608	-47.4348	0.818986	3.329326	0.221076	5	"At1g32090"	0.058914	0.058914	0.331552	0.864616	9.34937	40.2338	6.03898	0.0075	9.999e-05	0.0111	-0.25457	-0.57395	-0.30509	-1.00641	0.068726	0.89756	0.645845	1.016034	0.729884	0.383665	1.082601	-11.6605	-36.4347	-28.0443	-32.5805	-64.5608	-47.4348	0.818986	3.329326	0.221076	5	-40.5948795763689	-40.5948795763689
"245792_at"	"At1g32100"	0.089201	0.089201	0.442266	0.846331	11.382	36.4295	1.68159	0.0039	9.999e-05	0.2173	-1.2495	-1.68311	-0.69767	-1.64166	-2.05957	0.70123	0.413357	0.256688	0.542126	0.248481	0.224186	173.1834	61.03452	-41.0526	141.8194	10.83703	-54.1654	0.83144	2.506883	0.433215	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-39.887070982226	NA
"245793_at"	"At1g32220"	0.053614	0.053614	0.234022	0.82545	4.63905	33.5926	1.98779	0.0468	9.999e-05	0.1694	1.508938	1.294325	1.716553	1.649475	0.838867	3.609723	3.620224	1.763997	2.992222	2.718613	1.813639	104.6332	105.2285	0.29092	64.98444	49.8983	-9.14398	0.765791	1.646494	0.09156	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-24.9048401424884	NA
"245806_at"	"At1g45474"	0.022413	0.022413	0.190689	0.910449	7.12304	75.9256	2.06668	0.0168	9.999e-05	0.1591	3.598077	3.426134	3.807373	3.763489	2.965454	15.25611	14.93384	7.794206	12.84764	12.35022	7.827253	95.73653	91.60178	-2.1124	64.13979	57.78488	-3.87164	1.225042	1.703622	0.020117	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.3004398065066	NA
"245809_at"	"At1g58440"	0.018006	0.018006	0.135622	0.898848	5.08999	65.1125	3.22772	0.0384	9.999e-05	0.0664	0.186211	0.055935	0.247803	0.427429	-0.31201	1.224054	1.501903	0.80117	1.151839	1.204192	0.809891	52.78332	87.4638	22.69913	42.22144	48.68571	4.545213	0.361487	2.39907	0.059852	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.8222521694144	NA
"245810_at"	"At1g37607"	0.023863	0.023863	0.111276	0.836612	21.586	29.3665	0.74804	3e-04	9.999e-05	0.4891	-0.87648	-1.18533	-0.7688	-0.94879	-1.37512	0.658297	0.593146	0.413882	0.523256	0.452491	0.359101	59.05437	43.31305	-9.89682	45.71304	26.00666	-13.5241	1.736505	2.597013	1.101653	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-23.7133859117317	NA
"245841_s_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At1g58380"	0.011853	0.011853	0.302152	0.970111	0.02733	254.26	5.25467	0.8708	9.999e-05	0.0176	4.600572	4.608317	4.544352	4.022522	5.24646	24.84857	15.17329	37.87474	21.91145	17.40683	38.04819	-34.3928	-59.9382	-38.937	-42.4113	-54.2506	-20.5583	1.236215	1.690192	0.030199	7	NA	14.7202089988394
"245843_at"	"At1g26180"	0.024877	0.024877	0.177634	0.8933	5.35959	62.8482	1.64284	0.0342	9.999e-05	0.2244	0.574205	0.417074	0.797282	0.718445	-0.02881	1.886046	1.79213	0.976424	1.60125	1.510698	0.984054	93.15848	83.54006	-4.97955	62.71971	53.5177	-5.65513	1.068836	1.376403	0.035721	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.7037714897915	NA
"245851_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At5g13540"	0.007543	0.007543	0.016833	0.658584	0.98085	9.93837	4.81475	0.3367	0.0016	0.0231	-0.95856	-0.99558	-0.85425	-1.04913	-1.02783	0.547348	0.516994	0.481484	0.559019	0.451726	0.499577	13.67933	7.375139	-5.54559	11.89845	-9.57836	-19.1931	0.171666	2.226567	0.399088	5	NA	-12.6245178860876
"245854_at"	"At5g13490"	0.057969	0.057969	0.360523	0.877493	6.85138	47.0162	6.44063	0.0187	9.999e-05	0.0089	0.187785	0.458984	0.197021	-0.18866	0.961792	1.098658	0.673869	1.995942	1.196069	1.142456	1.900678	-44.9554	-66.2381	-38.6643	-37.0714	-39.8922	-4.48243	0.266174	3.415598	0.164907	7	"At5g13490"	0.057969	0.057969	0.360523	0.877493	6.85138	47.0162	6.44063	0.0187	9.999e-05	0.0089	0.187785	0.458984	0.197021	-0.18866	0.961792	1.098658	0.673869	1.995942	1.196069	1.142456	1.900678	-44.9554	-66.2381	-38.6643	-37.0714	-39.8922	-4.48243	0.266174	3.415598	0.164907	7	69.536809083071	69.536809083071
"245859_at"	"At5g28290"	0.082995	0.082995	1.099294	0.942478	5.0661	125.765	2.69713	0.0388	9.999e-05	0.0979	-0.85746	-1.1365	-1.00041	-2.13751	0.146973	0.546734	0.282083	1.090139	0.457004	0.18311	1.124617	-49.8473	-74.1242	-48.4058	-59.3636	-83.718	-59.9326	0.540877	2.126343	0.081836	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.086481638383	NA
"245879_at"	"At5g09420"	0.058507	0.058507	0.449896	0.900917	7.24526	67.0288	1.54692	0.016	9.999e-05	0.2431	-2.34553	-2.06535	-2.57658	-2.6568	-1.38293	0.162618	0.132124	0.354513	0.172814	0.190314	0.414723	-54.1291	-62.7309	-18.7522	-58.3303	-54.1107	10.12637	0.178587	2.142615	0.689598	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.0419605824831	NA
"245899_at"	"At5g11030"	0.025427	0.025427	0.075771	0.744323	21.6662	9.42732	3.83345	3e-04	0.002	0.0436	-1.49733	-1.17792	-1.50122	-1.13947	-1.37219	0.298781	0.392831	0.378635	0.41766	0.524527	0.394129	-21.09	3.749185	31.47787	5.970301	33.08519	25.58725	2.722288	2.711063	0.211232	6	"At5g11030"	0.025427	0.025427	0.075771	0.744323	21.6662	9.42732	3.83345	3e-04	0.002	0.0436	-1.49733	-1.17792	-1.50122	-1.13947	-1.37219	0.298781	0.392831	0.378635	0.41766	0.524527	0.394129	-21.09	3.749185	31.47787	5.970301	33.08519	25.58725	2.722288	2.711063	0.211232	6	33.5248491081406	33.5248491081406
"245947_at"	"At5g19530"	0.031002	0.031002	0.285613	0.917299	9.77192	79.0834	4.35597	0.0065	9.999e-05	0.0309	-0.36142	-0.59828	-0.50675	-1.01959	0.086792	0.742591	0.592645	1.071665	0.667042	0.410536	1.052434	-30.7068	-44.6987	-20.1923	-36.6191	-60.9918	-38.4543	0.526373	3.217661	0.077556	7	"At5g19530"	0.031002	0.031002	0.285613	0.917299	9.77192	79.0834	4.35597	0.0065	9.999e-05	0.0309	-0.36142	-0.59828	-0.50675	-1.01959	0.086792	0.742591	0.592645	1.071665	0.667042	0.410536	1.052434	-30.7068	-44.6987	-20.1923	-36.6191	-60.9918	-38.4543	0.526373	3.217661	0.077556	7	-30.7281762269149	-30.7281762269149
"245951_at"	"At5g19550"	0.039382	0.039382	0.130448	0.769985	9.01356	21.5654	0.87848	0.0084	9.999e-05	0.4345	1.368802	1.62519	1.300863	1.882385	1.307739	2.193353	3.285111	2.390519	2.767507	4.137697	2.563569	-8.24784	37.42248	49.77574	7.95522	61.40374	49.5099	1.259887	1.514879	0.316251	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9530347680794	NA
"245956_s_at"	"At5g28540"	0.040329	0.040329	0.113364	0.728954	15.5523	9.66752	3.97644	0.0012	0.0018	0.0396	3.206529	3.547336	3.229248	3.262756	3.638794	8.299705	7.747522	12.23373	10.59591	11.89083	12.68274	-32.1572	-36.6708	-6.65304	-16.4541	-6.24406	12.22087	1.325328	3.306465	0.143266	7	"At5g28540"	0.040329	0.040329	0.113364	0.728954	15.5523	9.66752	3.97644	0.0012	0.0018	0.0396	3.206529	3.547336	3.229248	3.262756	3.638794	8.299705	7.747522	12.23373	10.59591	11.89083	12.68274	-32.1572	-36.6708	-6.65304	-16.4541	-6.24406	12.22087	1.325328	3.306465	0.143266	7	53.479138232844	53.479138232844
"245981_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At5g13100"	0.016752	0.016752	0.110145	0.884125	0.02406	56.658	4.28936	0.8787	9.999e-05	0.0322	1.199585	1.190945	0.956462	1.025452	1.603882	1.837737	2.204206	2.990872	2.049104	1.879886	3.089122	-38.5552	-26.3022	19.94134	-33.6671	-39.145	-8.25814	0.805069	1.633514	0.209473	7	NA	-14.7136882850333
"245984_at"	"At5g13090"	0.016605	0.016605	0.027632	0.542154	6.27461	3.75647	2.74826	0.0234	0.046	0.0942	0.122192	-0.01671	0.161702	-0.02435	0.020874	1.196474	1.07448	1.002881	1.045807	0.89979	1.026404	19.30372	7.139317	-10.1962	1.890391	-12.3357	-13.9621	1.078062	1.899792	0.143653	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-16.2580969399151	NA
"245998_at"	"At5g20830"	0.032602	0.032602	2.872179	0.991352	19.0033	906.773	1.46393	5e-04	9.999e-05	0.2607	-0.1845	0.154215	0.301188	1.732971	-2.07959	1.03186	2.968936	0.222411	1.471338	3.721788	0.251655	363.9428	1234.887	187.7267	484.6645	1378.924	152.9526	2.502611	1.67281	0.740378	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.357636540498	NA
"246005_at"	"At5g08415"	0.014686	0.014686	0.173684	0.935575	8.64793	108.868	3.04788	0.0096	9.999e-05	0.0756	0.080471	-0.07289	0.112874	-0.48956	0.388062	1.151449	0.786855	1.304764	1.015576	0.6447	1.312515	-11.7504	-39.6937	-31.6639	-22.6237	-50.8806	-36.5188	1.066394	2.395045	0.035359	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-18.0662256705492	NA
"246028_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At5g21170"	0.026614	0.026614	0.070725	0.713293	1.87052	14.2129	4.30111	0.1903	3e-04	0.032	0.180081	0.084066	0.056071	0.379211	-0.03906	0.996174	1.479703	0.986554	1.084986	1.143229	0.960202	0.97513	49.98706	48.53861	12.99555	19.06134	5.368161	0.433309	2.277709	0.131182	2	NA	-22.7392929527074
"246035_at"	"At5g08300"	0.005524	0.005524	0.017259	0.756165	9.7716	11.3298	8.19	0.0065	9e-04	0.0036	2.897393	2.997369	2.88029	3.052063	2.90979	7.196677	7.566132	7.59628	7.533128	9.091826	7.434764	-5.2605	-0.39687	5.133686	1.323021	22.28801	20.69124	0.532465	3.920665	0.249158	6	"At5g08300"	0.005524	0.005524	0.017259	0.756165	9.7716	11.3298	8.19	0.0065	9e-04	0.0036	2.897393	2.997369	2.88029	3.052063	2.90979	7.196677	7.566132	7.59628	7.533128	9.091826	7.434764	-5.2605	-0.39687	5.133686	1.323021	22.28801	20.69124	0.532465	3.920665	0.249158	6	20.1647816876576	20.1647816876576
"246053_at"	"At5g08340"	0.029299	0.029299	0.113709	0.803681	5.48676	26.9564	3.27822	0.0324	9.999e-05	0.0641	-0.78533	-0.95787	-0.80054	-1.21637	-0.5979	0.630387	0.482419	0.642305	0.522905	0.383926	0.679653	-1.85545	-24.8924	-23.4725	-23.063	-43.5115	-26.5782	1.145265	1.821765	0.292335	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-20.4164844253647	NA
"246057_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At5g08400"	0.018417	0.018417	0.391638	0.964171	0.17071	205.3	9.48163	0.685	9.999e-05	0.0019	0.822795	0.846924	0.822021	0.15387	1.528687	1.993242	1.014746	2.736151	1.568	1.21978	3.042432	-27.1516	-62.9134	-49.0907	-48.4623	-59.9077	-22.2079	2.184519	1.861651	0.885286	7	NA	20.2054504279889
"246062_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At5g19330"	0.026254	0.026254	0.044886	0.554363	2.63885	3.23424	5.16806	0.1238	0.0661	0.0186	0.783244	0.669976	0.856527	0.677673	0.64563	1.824104	1.843498	1.51582	1.797343	1.387897	1.614583	20.33781	21.61726	1.063216	11.31932	-14.04	-22.7807	0.058498	2.596587	0.358179	5	NA	-24.7139405629949
"246064_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At5g19350"	0.006552	0.006552	0.031756	0.842806	1.90115	36.5197	5.58825	0.1869	9.999e-05	0.0144	1.318834	1.270806	1.209717	1.177795	1.496948	2.395108	2.383451	2.719533	2.233555	2.147323	2.929262	-11.9294	-12.3581	-0.48672	-23.7502	-26.6941	-3.86078	0.832901	1.739758	1.099528	7	NA	-9.90697941765952
"246069_at"	"At5g20220"	0.029541	0.029541	0.122676	0.816531	5.60742	31.3779	1.36143	0.0308	9.999e-05	0.2844	-0.21035	-0.3855	0.023031	-0.22894	-0.68787	1.078517	0.952836	0.628328	0.957278	0.764093	0.613306	71.64871	51.64627	-11.6531	56.08479	24.58583	-20.1807	0.623478	1.731652	0.109245	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.8085504745832	NA
